"","x"
"5492","130600001003A"
"5493","1306100010253"
"5494","1306100010268"
"5495","1306100010304"
"5496","1306100010319"
"5497","1306100010323"
"5498","1306100010357"
"5499","1306100010554"
"5500","1306100010569"
"5501","1306100010573"
"5502","1306100010588"
"5503","130610001061A"
"5504","1306100010624"
"5505","1306100010677"
"5506","1306100010681"
"5507","1306100020107"
"5508","1306100020126"
"5509","1306100020249"
"5510","1306100020287"
"5511","1306100020361"
"5512","1306100020376"
"5513","1306100020380"
"5514","1306100020395"
"5515","1306100020408"
"5516","1306100020412"
"5517","1306100020427"
"5518","1306100020431"
"5519","1306100020446"
"5520","1306100020450"
"5521","1306100020465"
"5522","130610002047A"
"5523","1306100020484"
"5524","1306100020499"
"5525","1306100020501"
"5526","1306100020516"
"5527","1306100020520"
"5528","1306100020535"
"5529","130610002054A"
"5530","1306100020639"
"5531","1306100020643"
"5532","1306100020658"
"5533","1306100020662"
"5534","1306100020696"
"5535","1306200010068"
"5536","1306300010084"
"5537","1306300010101"
"5538","1306300010116"
"5539","1306300010120"
"5540","130630001014A"
"5541","1306300010239"
"5542","1306300010258"
"5543","1306300010262"
"5544","1306300010277"
"5545","1306300010281"
"5546","1306300010309"
"5547","1306300010328"
"5548","1306300010351"
"5549","1306300010370"
"5550","1306300010385"
"5551","1306300010440"
"5552","1306300010455"
"5553","130630001046A"
"5554","1306300010629"
"5555","1306300010633"
"5556","1306300010667"
"5557","130630006039A"
"5558","1306300060402"
"5559","1306300060474"
"5560","1306300060489"
"5561","1306300060544"
"5562","1306300060559"
"5563","1306300060563"
"5564","1306300060578"
"5565","1306300060582"
"5566","1306300060597"
"5567","1306300090493"
"5568","1306300090506"
"5569","1306300090510"
"5570","130630009060A"
"5571","1306300090614"
"5572","1306300110154"
"5573","1306300110417"
"5574","1306300200525"
"5575","130630020053A"
"5576","1306300210648"
"5577","1306300210652"
"5578","1306400010043"
"5579","1306400010058"
"5580","1306400010062"
"5581","1306400010077"
"5582","1306500010055"
"5583","130650001006A"
"5584","1306500010089"
"5585","1306500010093"
"5586","1306500010106"
"5587","1306500010110"
"5588","1306500010159"
"5589","130650001020A"
"5590","1306500010214"
"5591","1306500010233"
"5592","1306600010029"
"5593","1306600010048"
"5594","1306600010137"
"5595","1306600010141"
"5596","1306600080118"
"5597","1306600080122"
"5598","1306700010399"
"5599","1306700010401"
"5600","1306700030492"
"5601","1306700030505"
"5602","130670003051A"
"5603","1306700050469"
"5604","1306700050473"
"5605","1306700050488"
"5606","1306700060435"
"5607","1306700080416"
"5608","1306700080420"
"5609","130670009044A"
"5610","1306700090454"
"5611","1306700100539"
"5612","1306700200524"
"5613","1306800010042"
"5614","130690001004A"
"5615","1306900010054"
"5616","1306900010069"
"5617","1306900010073"
"5618","1306900010088"
"5619","130690001011A"
"5620","1306900010158"
"5621","1306900010162"
"5622","1306900010177"
"5623","1306900010228"
"5624","1306900010232"
"5625","1306900010247"
"5626","1306900010251"
"5627","1306900010266"
"5628","130690001029A"
"5629","1306900010302"
"5630","1306900010317"
"5631","1306900010321"
"5632","1306900010336"
"5633","1306900010340"
"5634","1306900010355"
"5635","1306900010374"
"5636","1306900010389"
"5637","1306900010393"
"5638","1306900010406"
"5639","1306900010459"
"5640","1306900010463"
"5641","1306900020482"
"5642","1306900020497"
"5643","130690002050A"
"5644","1306900020514"
"5645","1306900080213"
"5646","130690008043A"
"5647","1306900080444"
"5648","1306900100529"
"5649","1306900100533"
"5650","1306900190410"
"5651","1306900190425"
"5652","1306900190478"
"5653","1306900420548"
"5654","1306900420552"
"5655","1306900420567"
"5656","1306900420571"
"5657","1306900420586"
"5658","1306900420590"
"5659","1306900420603"
"5660","1306900420618"
"5661","1306900420622"
"5662","1306900420637"
"5663","1306900420641"
"5664","1306900420656"
"5665","1306900420660"
"5666","1306900420675"
"5667","130690044068A"
"5668","1306900440694"
"5669","1306900440707"
"5670","1306900440711"
"5671","1306900440726"
"5672","1306900440730"
"5673","1306900440745"
"5674","130690044075A"
"5675","1306900440764"
"5676","1306900440779"
"5677","1306900440783"
"5678","1306900440798"
"5679","1306900440800"
"5680","1306900440815"
"5681","130690044082A"
"5682","1306900440834"
"5683","1306900440849"
"5684","1306900440853"
"5685","1306900440868"
"5686","1306900440872"
"5687","1306900440887"
"5688","1307000010021"
"5689","1307000010036"
"5690","1307000010074"
"5691","1307000010089"
"5692","1307000010093"
"5693","130700002013A"
"5694","1307000030040"
"5695","1307000030055"
"5696","130700003006A"
"5697","1307100010052"
"5698","1307200010045"
"5699","130720001005A"
"5700","1307200010079"
"5701","1307200010083"
"5702","1307300010127"
"5703","1307300010131"
"5704","1307300010165"
"5705","1307400010054"
"5706","1307400010069"
"5707","1307400010105"
"5708","130740001011A"
"5709","1307400010124"
"5710","1307400010162"
"5711","1307400010177"
"5712","1307400020088"
"5713","1307400020092"
"5714","1307400030139"
"5715","1307400030143"
"5716","1307400030181"
"5717","1307500010051"
"5718","1307500010066"
"5719","1307500010070"
"5720","1307500010085"
"5721","1307500010102"
"5722","1307500010117"
"5723","1307500010155"
"5724","1307500020121"
"5725","1307500020136"
"5726","1307500020140"
"5727","1307600010082"
"5728","1307600010114"
"5729","1307600010237"
"5730","1307600010379"
"5731","1307600010383"
"5732","1307600010398"
"5733","1307600010400"
"5734","130760001042A"
"5735","1307600010434"
"5736","1307600010449"
"5737","1307600010631"
"5738","1307600010650"
"5739","1307600010665"
"5740","1307600010699"
"5741","1307600010754"
"5742","1307600010769"
"5743","130760001081A"
"5744","1307600010824"
"5745","1307600010843"
"5746","1307600010985"
"5747","1307600080453"
"5748","1307600080468"
"5749","1307600080608"
"5750","130760008067A"
"5751","1307600080684"
"5752","1307600080701"
"5753","1307600080773"
"5754","1307600080932"
"5755","1307600080947"
"5756","1307600080951"
"5757","1307600080966"
"5758","1307600080970"
"5759","1307600081038"
"5760","1307600081042"
"5761","1307600081057"
"5762","1307600110345"
"5763","130760011035A"
"5764","1307600110805"
"5765","1307600110858"
"5766","1307600220059"
"5767","1307600220222"
"5768","1307600220523"
"5769","1307600220538"
"5770","1307600220580"
"5771","1307600220595"
"5772","1307600220646"
"5773","1307600220788"
"5774","1307600220862"
"5775","1307600220877"
"5776","1307600240078"
"5777","1307600240364"
"5778","1307600240542"
"5779","1307600240720"
"5780","1307600240735"
"5781","130760024074A"
"5782","1307600240881"
"5783","1307600240913"
"5784","1307600240928"
"5785","130760024099A"
"5786","1307600241023"
"5787","1307600260129"
"5788","1307600260152"
"5789","130760026028A"
"5790","1307600260294"
"5791","1307600260792"
"5792","1307600271004"
"5793","1307600271019"
"5794","1307700010018"
"5795","1307700010022"
"5796","1307700010037"
"5797","1307700010060"
"5798","1307700010075"
"5799","130770001008A"
"5800","1307700010111"
"5801","1307700010215"
"5802","130770001022A"
"5803","1307700010268"
"5804","1307700010272"
"5805","1307700010287"
"5806","1307700010291"
"5807","1307700010319"
"5808","1307700010323"
"5809","1307700010338"
"5810","1307700010342"
"5811","1307700010361"
"5812","1307700010376"
"5813","1307700010380"
"5814","1307700010412"
"5815","1307700010465"
"5816","130770001047A"
"5817","1307700010484"
"5818","1307700010499"
"5819","1307700010501"
"5820","1307700010516"
"5821","1307700010520"
"5822","1307700010535"
"5823","130770001054A"
"5824","1307700010573"
"5825","1307700010588"
"5826","1307700010592"
"5827","1307700010605"
"5828","130770001061A"
"5829","1307700010624"
"5830","1307700010639"
"5831","1307700010643"
"5832","1307700010658"
"5833","1307700010662"
"5834","1307700010677"
"5835","1307700010681"
"5836","1307700010696"
"5837","1307700010709"
"5838","1307700010713"
"5839","1307700010747"
"5840","1307700010751"
"5841","1307700010817"
"5842","1307700010821"
"5843","1307700010836"
"5844","1307700010840"
"5845","1307700010889"
"5846","1307700010893"
"5847","1307700010906"
"5848","1307700010910"
"5849","1307700010959"
"5850","1307700010963"
"5851","1307700010978"
"5852","1307700010982"
"5853","1307700010997"
"5854","1307700011001"
"5855","1307700011035"
"5856","130770001104A"
"5857","1307700100431"
"5858","1307700100446"
"5859","1307700100802"
"5860","1307700101016"
"5861","1307700101020"
"5862","1307700180554"
"5863","1307700180569"
"5864","1307700180728"
"5865","1307700180855"
"5866","130770018086A"
"5867","1307700201088"
"5868","1307700201092"
"5869","1307700201105"
"5870","1307700530770"
"5871","1307700530785"
"5872","1307700530874"
"5873","1307700680925"
"5874","130770068093A"
"5875","1307700680944"
"5876","1307700681054"
"5877","1307700681069"
"5878","1307700681073"
"5879","130770108111A"
"5880","1307701081124"
"5881","1307800010034"
"5882","1307900010065"
"5883","130790001007A"
"5884","1308000010032"
"5885","1308000170047"
"5886","130810001010A"
"5887","1308100010114"
"5888","1308100010148"
"5889","1308100010152"
"5890","1308100010167"
"5891","1308100010171"
"5892","1308100010186"
"5893","1308100010190"
"5894","1308100010218"
"5895","1308100010222"
"5896","1308100010237"
"5897","1308100010241"
"5898","1308100010256"
"5899","1308100010260"
"5900","1308100010275"
"5901","130810001028A"
"5902","1308100010307"
"5903","1308100010311"
"5904","1308200010145"
"5905","1308200010179"
"5906","1308200010183"
"5907","1308200010287"
"5908","1308200010291"
"5909","1308200020056"
"5910","1308200020126"
"5911","1308200020164"
"5912","1308200020198"
"5913","1308200020200"
"5914","1308200020215"
"5915","1308200020249"
"5916","1308200020268"
"5917","1308200020272"
"5918","1308200030304"
"5919","1308200030319"
"5920","1308200030323"
"5921","1308200030338"
"5922","1308300010087"
"5923","1308300010119"
"5924","1308300010123"
"5925","1308300010138"
"5926","1308300010157"
"5927","1308300010180"
"5928","1308300010195"
"5929","1308300010208"
"5930","1308300010231"
"5931","1308300010246"
"5932","1308300010250"
"5933","1308300010265"
"5934","130830023027A"
"5935","1308300230284"
"5936","1308300260299"
"5937","1308300260301"
"5938","1308300260316"
"5939","1308301330320"
"5940","1308301330335"
"5941","130830133034A"
"5942","1308301330354"
"5943","1308301330369"
"5944","1308400010099"
"5945","1308400010173"
"5946","1308400010188"
"5947","1308400010192"
"5948","1308400010205"
"5949","130840001021A"
"5950","1308400010224"
"5951","1308400010243"
"5952","1308400010258"
"5953","1308400010262"
"5954","1308400010277"
"5955","1308400010281"
"5956","1308400010296"
"5957","1308400010309"
"5958","1308400010313"
"5959","0900200010010"
"5960","0900200010025"
"5961","090020001003A"
"5962","0900200010044"
"5963","0900200010097"
"5964","090020001010A"
"5965","0900200010114"
"5966","0900200010129"
"5967","0900200010133"
"5968","0900200010148"
"5969","0900200010167"
"5970","0900200010171"
"5971","0900200010186"
"5972","0900200010190"
"5973","0900200010203"
"5974","0900200010218"
"5975","0900200010222"
"5976","0900200010237"
"5977","0900200010256"
"5978","0900200010260"
"5979","0900200010275"
"5980","090020001028A"
"5981","0900200010294"
"5982","0900200010307"
"5983","0900200010311"
"5984","0900200010326"
"5985","0900200010330"
"5986","0900200010345"
"5987","090020001035A"
"5988","0900200010364"
"5989","0900200010379"
"5990","0900200010383"
"5991","0900200010398"
"5992","0900200010400"
"5993","0900200010415"
"5994","0900200010434"
"5995","0900200010449"
"5996","0900200010468"
"5997","0900200010472"
"5998","0900200010487"
"5999","0900200010491"
"6000","0900200010504"
"6001","0900200010519"
"6002","0900200010542"
"6003","0900200010557"
"6004","0900200010561"
"6005","0900200010576"
"6006","0900200010580"
"6007","0900200010595"
"6008","0900200010608"
"6009","0900200010612"
"6010","0900200010627"
"6011","0900200010631"
"6012","0900200010650"
"6013","0900200010665"
"6014","090020001067A"
"6015","0900200010684"
"6016","0900200010699"
"6017","0900200010701"
"6018","0900200010716"
"6019","0900200010720"
"6020","090020001074A"
"6021","0900200010754"
"6022","0900200010769"
"6023","0900200010773"
"6024","0900200010788"
"6025","0900200010792"
"6026","0900200010805"
"6027","090020001081A"
"6028","0900200010824"
"6029","0900200010839"
"6030","0900200010843"
"6031","0900200010858"
"6032","0900200010877"
"6033","0900200010881"
"6034","0900200010896"
"6035","0900200010909"
"6036","0900200010913"
"6037","0900200010928"
"6038","0900200010932"
"6039","0900200010947"
"6040","0900200010966"
"6041","0900200010970"
"6042","0900200010985"
"6043","090020001099A"
"6044","0900200011004"
"6045","0900200011019"
"6046","0900200011023"
"6047","0900200011038"
"6048","0900200011042"
"6049","0900200011057"
"6050","0900200011061"
"6051","0900200011076"
"6052","0900200011080"
"6053","0900200011095"
"6054","0900200011112"
"6055","0900200011127"
"6056","0900200011131"
"6057","0900200011146"
"6058","0900200011150"
"6059","0900200011165"
"6060","090020001117A"
"6061","0900200011184"
"6062","0900300010018"
"6063","0900300010022"
"6064","0900300010037"
"6065","0900300010041"
"6066","0900300010056"
"6067","0900300010060"
"6068","0900300010075"
"6069","090030001008A"
"6070","0900300010094"
"6071","0900300010107"
"6072","0900300010111"
"6073","0900300010126"
"6074","0900300010130"
"6075","0900300010145"
"6076","090030001015A"
"6077","0900300010164"
"6078","0900300010179"
"6079","0900300010183"
"6080","0900300010198"
"6081","0900300010200"
"6082","0900300010215"
"6083","090030001022A"
"6084","0900300010234"
"6085","0900300010249"
"6086","0900300010268"
"6087","0900300010272"
"6088","0900300010287"
"6089","0900300010291"
"6090","0900300010304"
"6091","0900300010319"
"6092","0900300010323"
"6093","0900300010342"
"6094","0900300010357"
"6095","0900300010361"
"6096","0900300010376"
"6097","0900300010380"
"6098","0900300010395"
"6099","0900300010408"
"6100","0900300010412"
"6101","0900300010427"
"6102","0900300010431"
"6103","0900300010446"
"6104","0900300010450"
"6105","0900300010465"
"6106","0900300010484"
"6107","0900300010499"
"6108","0900300010501"
"6109","0900300010516"
"6110","0900300010520"
"6111","0900300010535"
"6112","090030001054A"
"6113","0900300010554"
"6114","0900300010573"
"6115","0900300010588"
"6116","0900300010605"
"6117","090030001061A"
"6118","0900300010624"
"6119","0900300010639"
"6120","0900300010643"
"6121","0900300010658"
"6122","0900300010662"
"6123","0900300010677"
"6124","0900300010681"
"6125","0900300010696"
"6126","0900300010709"
"6127","0900300010713"
"6128","0900300010728"
"6129","0900300010770"
"6130","0900300010785"
"6131","090030001079A"
"6132","0900300010802"
"6133","0900300010817"
"6134","0900300010821"
"6135","0900300010836"
"6136","0900300010840"
"6137","0900300010855"
"6138","090030001086A"
"6139","0900300010889"
"6140","0900300010893"
"6141","0900300010906"
"6142","090030001093A"
"6143","0900300010959"
"6144","0900300010963"
"6145","0900300010978"
"6146","0900300010982"
"6147","0900300010997"
"6148","0900300011001"
"6149","0900300011016"
"6150","0900300011020"
"6151","0900300011069"
"6152","0900300011073"
"6153","0900300011092"
"6154","0900300011105"
"6155","0900300011124"
"6156","0900300011139"
"6157","0900300011143"
"6158","0900300011158"
"6159","0900300011162"
"6160","0900300011181"
"6161","0900300011213"
"6162","0900300011228"
"6163","0900300011232"
"6164","0900300011247"
"6165","0900300011251"
"6166","0900300011266"
"6167","0900300011270"
"6168","0900300011285"
"6169","090030001129A"
"6170","0900300011302"
"6171","0900300011317"
"6172","0900300011321"
"6173","0900300011336"
"6174","0900300011340"
"6175","0900300011355"
"6176","090030001136A"
